Using config: {'content_img_name': 'tubingen.png', 'style_img_name': 'vg_starry_night.jpg', 'neural_net': 'VGG19', 'content_weight': 100000.0, 'style_weight': 10000.0, 'tv_weight': 1.0, 'init_img': 'content', 'optimizer': 'LBFGS', 'content_img_path': 'data/content_images/tubingen.png', 'style_img_path': 'data/style_images/vg_starry_night.jpg', 'dump_path': 'data/output_images/tubingen styled as vg_starry_night/100000 10000 1'}

Loaded images

Initialized Optimizing image

Generated feature maps

Starting LBFGS Optimization

LBFGS | iteration: 001, total loss=2458449346560.0000, content_loss=      0.0000, style loss=2458434080000.0000, tv loss=15154265.0000
LBFGS | iteration: 219, total loss=3132748800.0000, content_loss=2427350585.9375, style loss=660191015.6250, tv loss=45207212.0000
LBFGS | iteration: 220, total loss=3131948800.0000, content_loss=2428472656.2500, style loss=658296640.6250, tv loss=45179712.0000
LBFGS | iteration: 221, total loss=3129032960.0000, content_loss=2426614843.7500, style loss=657225859.3750, tv loss=45192536.0000
LBFGS | iteration: 222, total loss=3128032512.0000, content_loss=2425776367.1875, style loss=657054921.8750, tv loss=45201112.0000
LBFGS | iteration: 223, total loss=3126633216.0000, content_loss=2424826367.1875, style loss=656599296.8750, tv loss=45207640.0000
LBFGS | iteration: 224, total loss=3123841024.0000, content_loss=2423260351.5625, style loss=655362343.7500, tv loss=45218408.0000
LBFGS | iteration: 225, total loss=3119310080.0000, content_loss=2420190429.6875, style loss=653885781.2500, tv loss=45233912.0000
LBFGS | iteration: 226, total loss=3117895936.0000, content_loss=2416771093.7500, style loss=655851015.6250, tv loss=45273760.0000
LBFGS | iteration: 227, total loss=3114216192.0000, content_loss=2417714062.5000, style loss=651254375.0000, tv loss=45247704.0000
LBFGS | iteration: 228, total loss=3112791808.0000, content_loss=2417009960.9375, style loss=650526835.9375, tv loss=45254912.0000
LBFGS | iteration: 229, total loss=3111142400.0000, content_loss=2416508398.4375, style loss=649377773.4375, tv loss=45256072.0000
LBFGS | iteration: 230, total loss=3108393216.0000, content_loss=2414950781.2500, style loss=648174257.8125, tv loss=45268144.0000
LBFGS | iteration: 231, total loss=3105834496.0000, content_loss=2412777539.0625, style loss=647773750.0000, tv loss=45283224.0000
LBFGS | iteration: 232, total loss=3104023296.0000, content_loss=2411962695.3125, style loss=646771210.9375, tv loss=45289384.0000
LBFGS | iteration: 233, total loss=3101780736.0000, content_loss=2411233398.4375, style loss=645256523.4375, tv loss=45290952.0000
LBFGS | iteration: 234, total loss=3099385344.0000, content_loss=2408583007.8125, style loss=645491718.7500, tv loss=45310840.0000
LBFGS | iteration: 235, total loss=3096425728.0000, content_loss=2407338085.9375, style loss=643779648.4375, tv loss=45308084.0000
LBFGS | iteration: 236, total loss=3094657536.0000, content_loss=2406814062.5000, style loss=642525820.3125, tv loss=45317612.0000
LBFGS | iteration: 237, total loss=3092448512.0000, content_loss=2405684179.6875, style loss=641439101.5625, tv loss=45325112.0000
LBFGS | iteration: 238, total loss=3089811200.0000, content_loss=2403514843.7500, style loss=640955273.4375, tv loss=45340868.0000
LBFGS | iteration: 239, total loss=3086911744.0000, content_loss=2401796679.6875, style loss=639772812.5000, tv loss=45342456.0000
LBFGS | iteration: 240, total loss=3085057024.0000, content_loss=2401047070.3125, style loss=638661718.7500, tv loss=45348236.0000
LBFGS | iteration: 241, total loss=3082099712.0000, content_loss=2400032031.2500, style loss=636706757.8125, tv loss=45360968.0000
LBFGS | iteration: 242, total loss=3079761920.0000, content_loss=2399192773.4375, style loss=635186992.1875, tv loss=45382036.0000
LBFGS | iteration: 243, total loss=3079207680.0000, content_loss=2400577148.4375, style loss=633261875.0000, tv loss=45368776.0000
LBFGS | iteration: 244, total loss=3077186560.0000, content_loss=2399551757.8125, style loss=632254179.6875, tv loss=45380664.0000
LBFGS | iteration: 245, total loss=3076186880.0000, content_loss=2398709179.6875, style loss=632090312.5000, tv loss=45387272.0000
LBFGS | iteration: 246, total loss=3074703616.0000, content_loss=2397357617.1875, style loss=631954648.4375, tv loss=45391404.0000
LBFGS | iteration: 247, total loss=3072230400.0000, content_loss=2394856445.3125, style loss=631974335.9375, tv loss=45399596.0000
LBFGS | iteration: 248, total loss=3068915968.0000, content_loss=2392253320.3125, style loss=631249726.5625, tv loss=45412780.0000
LBFGS | iteration: 249, total loss=3067234816.0000, content_loss=2389218164.0625, style loss=632592343.7500, tv loss=45424316.0000
LBFGS | iteration: 250, total loss=3065065472.0000, content_loss=2390102539.0625, style loss=629541718.7500, tv loss=45421288.0000
LBFGS | iteration: 251, total loss=3064033536.0000, content_loss=2390050781.2500, style loss=628552812.5000, tv loss=45429960.0000
LBFGS | iteration: 252, total loss=3062983424.0000, content_loss=2390294726.5625, style loss=627262500.0000, tv loss=45426176.0000
LBFGS | iteration: 253, total loss=3061474048.0000, content_loss=2389103710.9375, style loss=626933593.7500, tv loss=45436948.0000
LBFGS | iteration: 254, total loss=3058946048.0000, content_loss=2387238281.2500, style loss=626257226.5625, tv loss=45450600.0000
LBFGS | iteration: 255, total loss=3057248256.0000, content_loss=2385939648.4375, style loss=625857187.5000, tv loss=45451240.0000
LBFGS | iteration: 256, total loss=3055987456.0000, content_loss=2385095898.4375, style loss=625440468.7500, tv loss=45451008.0000
LBFGS | iteration: 257, total loss=3053275392.0000, content_loss=2382709570.3125, style loss=625091523.4375, tv loss=45474344.0000
LBFGS | iteration: 258, total loss=3051577344.0000, content_loss=2380686523.4375, style loss=625435195.3125, tv loss=45455608.0000
LBFGS | iteration: 259, total loss=3049212672.0000, content_loss=2381396289.0625, style loss=622340664.0625, tv loss=45475784.0000
LBFGS | iteration: 260, total loss=3047723776.0000, content_loss=2380785351.5625, style loss=621446835.9375, tv loss=45491352.0000
LBFGS | iteration: 261, total loss=3046338560.0000, content_loss=2381382617.1875, style loss=619462304.6875, tv loss=45493624.0000
LBFGS | iteration: 262, total loss=3044848384.0000, content_loss=2380428125.0000, style loss=618918476.5625, tv loss=45501976.0000
LBFGS | iteration: 263, total loss=3043371776.0000, content_loss=2379441992.1875, style loss=618432695.3125, tv loss=45497200.0000
LBFGS | iteration: 264, total loss=3041229312.0000, content_loss=2378047851.5625, style loss=617681054.6875, tv loss=45500420.0000
LBFGS | iteration: 265, total loss=3039279872.0000, content_loss=2375734375.0000, style loss=618039648.4375, tv loss=45505804.0000
LBFGS | iteration: 266, total loss=3037687296.0000, content_loss=2375473437.5000, style loss=616700585.9375, tv loss=45513296.0000
LBFGS | iteration: 267, total loss=3036360704.0000, content_loss=2374868945.3125, style loss=615968437.5000, tv loss=45523280.0000
LBFGS | iteration: 268, total loss=3035199232.0000, content_loss=2373906835.9375, style loss=615761367.1875, tv loss=45530808.0000
LBFGS | iteration: 269, total loss=3032216832.0000, content_loss=2371515039.0625, style loss=615156210.9375, tv loss=45545360.0000
LBFGS | iteration: 270, total loss=3032817920.0000, content_loss=2368445898.4375, style loss=618792851.5625, tv loss=45578984.0000
LBFGS | iteration: 271, total loss=3030921472.0000, content_loss=2370016210.9375, style loss=615344648.4375, tv loss=45560508.0000
LBFGS | iteration: 272, total loss=3029632000.0000, content_loss=2369550781.2500, style loss=614530781.2500, tv loss=45550388.0000
LBFGS | iteration: 273, total loss=3028155136.0000, content_loss=2368120507.8125, style loss=614472851.5625, tv loss=45561552.0000
LBFGS | iteration: 274, total loss=3027241984.0000, content_loss=2368401562.5000, style loss=613276875.0000, tv loss=45563456.0000
LBFGS | iteration: 275, total loss=3025211904.0000, content_loss=2368759570.3125, style loss=610884179.6875, tv loss=45568240.0000
LBFGS | iteration: 276, total loss=3023432192.0000, content_loss=2367273437.5000, style loss=610575625.0000, tv loss=45583228.0000
LBFGS | iteration: 277, total loss=3021696512.0000, content_loss=2366654687.5000, style loss=609452382.8125, tv loss=45589464.0000
LBFGS | iteration: 278, total loss=3020308480.0000, content_loss=2366139648.4375, style loss=608580039.0625, tv loss=45588768.0000
LBFGS | iteration: 279, total loss=3019082240.0000, content_loss=2364534960.9375, style loss=608943906.2500, tv loss=45603336.0000
LBFGS | iteration: 280, total loss=3017575680.0000, content_loss=2364024023.4375, style loss=607950351.5625, tv loss=45601376.0000
LBFGS | iteration: 281, total loss=3016201216.0000, content_loss=2363406250.0000, style loss=607187851.5625, tv loss=45606820.0000
LBFGS | iteration: 282, total loss=3014415104.0000, content_loss=2361989648.4375, style loss=606807343.7500, tv loss=45618168.0000
LBFGS | iteration: 283, total loss=3012960512.0000, content_loss=2361730468.7500, style loss=605610507.8125, tv loss=45619456.0000
LBFGS | iteration: 284, total loss=3011383808.0000, content_loss=2360286914.0625, style loss=605469101.5625, tv loss=45627740.0000
LBFGS | iteration: 285, total loss=3009313536.0000, content_loss=2358579687.5000, style loss=605095898.4375, tv loss=45637984.0000
LBFGS | iteration: 286, total loss=3007866880.0000, content_loss=2357158593.7500, style loss=605064257.8125, tv loss=45643912.0000
LBFGS | iteration: 287, total loss=3006160640.0000, content_loss=2356797070.3125, style loss=603719257.8125, tv loss=45644316.0000
LBFGS | iteration: 288, total loss=3005181440.0000, content_loss=2356007031.2500, style loss=603512304.6875, tv loss=45662312.0000
LBFGS | iteration: 289, total loss=3003976192.0000, content_loss=2356404687.5000, style loss=601920937.5000, tv loss=45650504.0000
LBFGS | iteration: 290, total loss=3003256832.0000, content_loss=2356099218.7500, style loss=601505585.9375, tv loss=45651944.0000
LBFGS | iteration: 291, total loss=3001143040.0000, content_loss=2354714648.4375, style loss=600769062.5000, tv loss=45659432.0000
LBFGS | iteration: 292, total loss=2999561984.0000, content_loss=2353692187.5000, style loss=600193750.0000, tv loss=45676120.0000
LBFGS | iteration: 293, total loss=2998140672.0000, content_loss=2352615039.0625, style loss=599846250.0000, tv loss=45679392.0000
LBFGS | iteration: 294, total loss=2996712960.0000, content_loss=2351610742.1875, style loss=599421523.4375, tv loss=45680880.0000
LBFGS | iteration: 295, total loss=2995419904.0000, content_loss=2349897070.3125, style loss=599828007.8125, tv loss=45694920.0000
LBFGS | iteration: 296, total loss=2993793024.0000, content_loss=2349270898.4375, style loss=598832343.7500, tv loss=45689760.0000
LBFGS | iteration: 297, total loss=2992816896.0000, content_loss=2348854101.5625, style loss=598267812.5000, tv loss=45694912.0000
LBFGS | iteration: 298, total loss=2991154944.0000, content_loss=2347818750.0000, style loss=597634375.0000, tv loss=45701968.0000
LBFGS | iteration: 299, total loss=2989636352.0000, content_loss=2347272656.2500, style loss=596653164.0625, tv loss=45710488.0000
LBFGS | iteration: 300, total loss=2988154880.0000, content_loss=2346635156.2500, style loss=595807343.7500, tv loss=45712288.0000
LBFGS | iteration: 301, total loss=2986568960.0000, content_loss=2345494531.2500, style loss=595359726.5625, tv loss=45714664.0000
LBFGS | iteration: 302, total loss=2985468160.0000, content_loss=2344835742.1875, style loss=594913593.7500, tv loss=45718768.0000
LBFGS | iteration: 303, total loss=2984305408.0000, content_loss=2343999023.4375, style loss=594585468.7500, tv loss=45720888.0000
LBFGS | iteration: 304, total loss=2982473216.0000, content_loss=2342259960.9375, style loss=594489179.6875, tv loss=45724268.0000
LBFGS | iteration: 305, total loss=2982611712.0000, content_loss=2340450585.9375, style loss=596417500.0000, tv loss=45743492.0000
LBFGS | iteration: 306, total loss=2981915648.0000, content_loss=2341356445.3125, style loss=594825625.0000, tv loss=45733448.0000
LBFGS | iteration: 307, total loss=2980952576.0000, content_loss=2341227148.4375, style loss=593994687.5000, tv loss=45730480.0000
LBFGS | iteration: 308, total loss=2979703808.0000, content_loss=2340452343.7500, style loss=593513398.4375, tv loss=45738084.0000
LBFGS | iteration: 309, total loss=2978193664.0000, content_loss=2339891992.1875, style loss=592557539.0625, tv loss=45744252.0000
LBFGS | iteration: 310, total loss=2976365824.0000, content_loss=2339003125.0000, style loss=591606562.5000, tv loss=45756176.0000
LBFGS | iteration: 311, total loss=2974864128.0000, content_loss=2338543945.3125, style loss=590561835.9375, tv loss=45758568.0000
LBFGS | iteration: 312, total loss=2973891328.0000, content_loss=2338197851.5625, style loss=589934726.5625, tv loss=45758612.0000
LBFGS | iteration: 313, total loss=2972395776.0000, content_loss=2336588867.1875, style loss=590039062.5000, tv loss=45767996.0000
LBFGS | iteration: 314, total loss=2971399424.0000, content_loss=2336000976.5625, style loss=589635820.3125, tv loss=45762576.0000
LBFGS | iteration: 315, total loss=2970388992.0000, content_loss=2334793554.6875, style loss=589820664.0625, tv loss=45774744.0000
LBFGS | iteration: 316, total loss=2969651456.0000, content_loss=2334587500.0000, style loss=589286914.0625, tv loss=45777160.0000
LBFGS | iteration: 317, total loss=2968448000.0000, content_loss=2334043554.6875, style loss=588623085.9375, tv loss=45781376.0000
LBFGS | iteration: 318, total loss=2966620672.0000, content_loss=2333429492.1875, style loss=587398632.8125, tv loss=45792384.0000
LBFGS | iteration: 319, total loss=2965137152.0000, content_loss=2332767187.5000, style loss=586572539.0625, tv loss=45797348.0000
LBFGS | iteration: 320, total loss=2964200192.0000, content_loss=2332424804.6875, style loss=585976757.8125, tv loss=45798584.0000
LBFGS | iteration: 321, total loss=2962932992.0000, content_loss=2331757226.5625, style loss=585369687.5000, tv loss=45806168.0000
LBFGS | iteration: 322, total loss=2961772544.0000, content_loss=2330902929.6875, style loss=585066132.8125, tv loss=45803620.0000
LBFGS | iteration: 323, total loss=2960827392.0000, content_loss=2329583593.7500, style loss=585426914.0625, tv loss=45816728.0000
LBFGS | iteration: 324, total loss=2959854592.0000, content_loss=2329129882.8125, style loss=584908281.2500, tv loss=45816276.0000
LBFGS | iteration: 325, total loss=2958938624.0000, content_loss=2328348437.5000, style loss=584771132.8125, tv loss=45819032.0000
LBFGS | iteration: 326, total loss=2957298688.0000, content_loss=2326868554.6875, style loss=584608007.8125, tv loss=45822092.0000
LBFGS | iteration: 327, total loss=2955891712.0000, content_loss=2326357226.5625, style loss=583703007.8125, tv loss=45831304.0000
LBFGS | iteration: 328, total loss=2954948096.0000, content_loss=2325926562.5000, style loss=583186992.1875, tv loss=45834424.0000
LBFGS | iteration: 329, total loss=2953766656.0000, content_loss=2325653320.3125, style loss=582270585.9375, tv loss=45842664.0000
LBFGS | iteration: 330, total loss=2952521728.0000, content_loss=2325092773.4375, style loss=581583164.0625, tv loss=45845756.0000
LBFGS | iteration: 331, total loss=2951564288.0000, content_loss=2323932812.5000, style loss=581772226.5625, tv loss=45859088.0000
LBFGS | iteration: 332, total loss=2950600704.0000, content_loss=2323972070.3125, style loss=580774335.9375, tv loss=45854200.0000
LBFGS | iteration: 333, total loss=2949786880.0000, content_loss=2323155664.0625, style loss=580772343.7500, tv loss=45858752.0000
LBFGS | iteration: 334, total loss=2948634880.0000, content_loss=2322275585.9375, style loss=580503593.7500, tv loss=45855728.0000
LBFGS | iteration: 335, total loss=2947318784.0000, content_loss=2321131835.9375, style loss=580324687.5000, tv loss=45862368.0000
LBFGS | iteration: 336, total loss=2946147584.0000, content_loss=2320263281.2500, style loss=580016757.8125, tv loss=45867712.0000
LBFGS | iteration: 337, total loss=2944995328.0000, content_loss=2319170898.4375, style loss=579951875.0000, tv loss=45872632.0000
LBFGS | iteration: 338, total loss=2943870720.0000, content_loss=2319072851.5625, style loss=578920937.5000, tv loss=45877100.0000
LBFGS | iteration: 339, total loss=2942944000.0000, content_loss=2318032226.5625, style loss=579018945.3125, tv loss=45892828.0000
LBFGS | iteration: 340, total loss=2942072576.0000, content_loss=2317780664.0625, style loss=578403867.1875, tv loss=45888072.0000
LBFGS | iteration: 341, total loss=2941465856.0000, content_loss=2317609960.9375, style loss=577963906.2500, tv loss=45891840.0000
LBFGS | iteration: 342, total loss=2940270336.0000, content_loss=2316890039.0625, style loss=577480820.3125, tv loss=45899432.0000
LBFGS | iteration: 343, total loss=2939296512.0000, content_loss=2316294335.9375, style loss=577100117.1875, tv loss=45901980.0000
LBFGS | iteration: 344, total loss=2937673728.0000, content_loss=2315162304.6875, style loss=576605781.2500, tv loss=45905544.0000
LBFGS | iteration: 345, total loss=2936423680.0000, content_loss=2313931250.0000, style loss=576578281.2500, tv loss=45914176.0000
LBFGS | iteration: 346, total loss=2935559680.0000, content_loss=2313575585.9375, style loss=576071406.2500, tv loss=45912688.0000
LBFGS | iteration: 347, total loss=2934540544.0000, content_loss=2313203710.9375, style loss=575421210.9375, tv loss=45915744.0000
LBFGS | iteration: 348, total loss=2933449984.0000, content_loss=2312519726.5625, style loss=575012187.5000, tv loss=45918216.0000
LBFGS | iteration: 349, total loss=2932020480.0000, content_loss=2311996679.6875, style loss=574099179.6875, tv loss=45924636.0000
LBFGS | iteration: 350, total loss=2931857408.0000, content_loss=2310642187.5000, style loss=575270312.5000, tv loss=45944784.0000
LBFGS | iteration: 351, total loss=2931407872.0000, content_loss=2311225000.0000, style loss=574247187.5000, tv loss=45935588.0000
LBFGS | iteration: 352, total loss=2930534400.0000, content_loss=2310885351.5625, style loss=573720585.9375, tv loss=45928424.0000
LBFGS | iteration: 353, total loss=2929830400.0000, content_loss=2310526562.5000, style loss=573372539.0625, tv loss=45931592.0000
LBFGS | iteration: 354, total loss=2928838144.0000, content_loss=2309879882.8125, style loss=573023085.9375, tv loss=45935224.0000
LBFGS | iteration: 355, total loss=2927580160.0000, content_loss=2308934179.6875, style loss=572703398.4375, tv loss=45942544.0000
LBFGS | iteration: 356, total loss=2926387968.0000, content_loss=2308578125.0000, style loss=571864101.5625, tv loss=45945860.0000
LBFGS | iteration: 357, total loss=2925558272.0000, content_loss=2308283398.4375, style loss=571325507.8125, tv loss=45949344.0000
LBFGS | iteration: 358, total loss=2924840960.0000, content_loss=2307792187.5000, style loss=571091054.6875, tv loss=45957528.0000
LBFGS | iteration: 359, total loss=2923966208.0000, content_loss=2307809179.6875, style loss=570201250.0000, tv loss=45955664.0000
LBFGS | iteration: 360, total loss=2923123968.0000, content_loss=2307335937.5000, style loss=569826132.8125, tv loss=45962016.0000
LBFGS | iteration: 361, total loss=2921838592.0000, content_loss=2306359960.9375, style loss=569511406.2500, tv loss=45967164.0000
LBFGS | iteration: 362, total loss=2920969472.0000, content_loss=2305033007.8125, style loss=569956875.0000, tv loss=45979772.0000
LBFGS | iteration: 363, total loss=2920148224.0000, content_loss=2304432617.1875, style loss=569735507.8125, tv loss=45980148.0000
LBFGS | iteration: 364, total loss=2918710016.0000, content_loss=2303160742.1875, style loss=569559218.7500, tv loss=45989984.0000
LBFGS | iteration: 365, total loss=2918006784.0000, content_loss=2302640039.0625, style loss=569383437.5000, tv loss=45983340.0000
LBFGS | iteration: 366, total loss=2917228288.0000, content_loss=2302102539.0625, style loss=569133437.5000, tv loss=45992240.0000
LBFGS | iteration: 367, total loss=2916506624.0000, content_loss=2302043945.3125, style loss=568464960.9375, tv loss=45997896.0000
LBFGS | iteration: 368, total loss=2915781632.0000, content_loss=2302136914.0625, style loss=567646718.7500, tv loss=45998112.0000
LBFGS | iteration: 369, total loss=2914609664.0000, content_loss=2301299414.0625, style loss=567308476.5625, tv loss=46001536.0000
LBFGS | iteration: 370, total loss=2913241856.0000, content_loss=2301453710.9375, style loss=565784843.7500, tv loss=46003208.0000
LBFGS | iteration: 371, total loss=2912162560.0000, content_loss=2299967382.8125, style loss=566187343.7500, tv loss=46007796.0000
LBFGS | iteration: 372, total loss=2911433216.0000, content_loss=2299382617.1875, style loss=566045273.4375, tv loss=46005616.0000
LBFGS | iteration: 373, total loss=2910777600.0000, content_loss=2298837500.0000, style loss=565924335.9375, tv loss=46015748.0000
LBFGS | iteration: 374, total loss=2910059008.0000, content_loss=2298674414.0625, style loss=565368085.9375, tv loss=46016592.0000
LBFGS | iteration: 375, total loss=2909038080.0000, content_loss=2298471289.0625, style loss=564544492.1875, tv loss=46022296.0000
LBFGS | iteration: 376, total loss=2908094976.0000, content_loss=2297342187.5000, style loss=564728242.1875, tv loss=46024424.0000
LBFGS | iteration: 377, total loss=2907141376.0000, content_loss=2297028125.0000, style loss=564086562.5000, tv loss=46026784.0000
LBFGS | iteration: 378, total loss=2906329344.0000, content_loss=2296444335.9375, style loss=563854531.2500, tv loss=46030368.0000
LBFGS | iteration: 379, total loss=2905459968.0000, content_loss=2295920117.1875, style loss=563509335.9375, tv loss=46030596.0000
LBFGS | iteration: 380, total loss=2904788736.0000, content_loss=2295036523.4375, style loss=563709882.8125, tv loss=46042328.0000
LBFGS | iteration: 381, total loss=2903952896.0000, content_loss=2295325195.3125, style loss=562590195.3125, tv loss=46037580.0000
LBFGS | iteration: 382, total loss=2903410688.0000, content_loss=2295234375.0000, style loss=562136250.0000, tv loss=46040088.0000
LBFGS | iteration: 383, total loss=2902631424.0000, content_loss=2295007617.1875, style loss=561579687.5000, tv loss=46044012.0000
LBFGS | iteration: 384, total loss=2901554944.0000, content_loss=2294029687.5000, style loss=561475585.9375, tv loss=46049820.0000
LBFGS | iteration: 385, total loss=2900441600.0000, content_loss=2292964648.4375, style loss=561431914.0625, tv loss=46045120.0000
LBFGS | iteration: 386, total loss=2899741184.0000, content_loss=2292355273.4375, style loss=561335507.8125, tv loss=46050180.0000
LBFGS | iteration: 387, total loss=2899268096.0000, content_loss=2291910742.1875, style loss=561304257.8125, tv loss=46053200.0000
LBFGS | iteration: 388, total loss=2898128384.0000, content_loss=2291738476.5625, style loss=560335273.4375, tv loss=46054672.0000
LBFGS | iteration: 389, total loss=2897859840.0000, content_loss=2290459375.0000, style loss=561325039.0625, tv loss=46075464.0000
LBFGS | iteration: 390, total loss=2897412864.0000, content_loss=2290963867.1875, style loss=560382382.8125, tv loss=46066324.0000
LBFGS | iteration: 391, total loss=2896585472.0000, content_loss=2290938085.9375, style loss=559583398.4375, tv loss=46063984.0000
LBFGS | iteration: 392, total loss=2895983104.0000, content_loss=2290915429.6875, style loss=559001367.1875, tv loss=46066456.0000
LBFGS | iteration: 393, total loss=2895094784.0000, content_loss=2290449804.6875, style loss=558577460.9375, tv loss=46067408.0000
LBFGS | iteration: 394, total loss=2894290944.0000, content_loss=2288955664.0625, style loss=559258867.1875, tv loss=46076432.0000
LBFGS | iteration: 395, total loss=2893538560.0000, content_loss=2288809375.0000, style loss=558655781.2500, tv loss=46073344.0000
LBFGS | iteration: 396, total loss=2892891648.0000, content_loss=2288278125.0000, style loss=558538632.8125, tv loss=46074816.0000
LBFGS | iteration: 397, total loss=2892307456.0000, content_loss=2288027148.4375, style loss=558205781.2500, tv loss=46074536.0000
LBFGS | iteration: 398, total loss=2891557120.0000, content_loss=2287047460.9375, style loss=558425000.0000, tv loss=46084712.0000
LBFGS | iteration: 399, total loss=2890841344.0000, content_loss=2287060742.1875, style loss=557697187.5000, tv loss=46083312.0000
LBFGS | iteration: 400, total loss=2890363904.0000, content_loss=2286895898.4375, style loss=557381875.0000, tv loss=46086128.0000
LBFGS | iteration: 401, total loss=2889394944.0000, content_loss=2286417382.8125, style loss=556887812.5000, tv loss=46089648.0000
LBFGS | iteration: 402, total loss=2888452864.0000, content_loss=2286040625.0000, style loss=556315507.8125, tv loss=46096704.0000
LBFGS | iteration: 403, total loss=2887668480.0000, content_loss=2285364648.4375, style loss=556209101.5625, tv loss=46094580.0000
LBFGS | iteration: 404, total loss=2887100672.0000, content_loss=2284968554.6875, style loss=556037968.7500, tv loss=46094264.0000
LBFGS | iteration: 405, total loss=2886239232.0000, content_loss=2284202148.4375, style loss=555939101.5625, tv loss=46097888.0000
LBFGS | iteration: 406, total loss=2885316864.0000, content_loss=2283993945.3125, style loss=555222968.7500, tv loss=46100084.0000
LBFGS | iteration: 407, total loss=2884542976.0000, content_loss=2282974804.6875, style loss=555459570.3125, tv loss=46108612.0000
LBFGS | iteration: 408, total loss=2884193536.0000, content_loss=2282831835.9375, style loss=555256093.7500, tv loss=46105660.0000
LBFGS | iteration: 409, total loss=2883724800.0000, content_loss=2282608398.4375, style loss=555005468.7500, tv loss=46110892.0000
LBFGS | iteration: 410, total loss=2883363584.0000, content_loss=2282486132.8125, style loss=554765273.4375, tv loss=46112296.0000
LBFGS | iteration: 411, total loss=2882670080.0000, content_loss=2282008007.8125, style loss=554547148.4375, tv loss=46114784.0000
LBFGS | iteration: 412, total loss=2881822208.0000, content_loss=2281502148.4375, style loss=554203007.8125, tv loss=46116964.0000
LBFGS | iteration: 413, total loss=2881419520.0000, content_loss=2279659375.0000, style loss=555633867.1875, tv loss=46126372.0000
LBFGS | iteration: 414, total loss=2880272896.0000, content_loss=2280297070.3125, style loss=553856132.8125, tv loss=46119912.0000
LBFGS | iteration: 415, total loss=2879915776.0000, content_loss=2280207812.5000, style loss=553585742.1875, tv loss=46122300.0000
LBFGS | iteration: 416, total loss=2879399680.0000, content_loss=2280089648.4375, style loss=553188085.9375, tv loss=46121968.0000
LBFGS | iteration: 417, total loss=2878549760.0000, content_loss=2279318554.6875, style loss=553102617.1875, tv loss=46128636.0000
LBFGS | iteration: 418, total loss=2877664768.0000, content_loss=2278737500.0000, style loss=552796054.6875, tv loss=46131136.0000
LBFGS | iteration: 419, total loss=2877012736.0000, content_loss=2278332226.5625, style loss=552547070.3125, tv loss=46133468.0000
LBFGS | iteration: 420, total loss=2876152320.0000, content_loss=2277767968.7500, style loss=552243125.0000, tv loss=46141200.0000
LBFGS | iteration: 421, total loss=2875526656.0000, content_loss=2277560937.5000, style loss=551827656.2500, tv loss=46138200.0000
LBFGS | iteration: 422, total loss=2874855424.0000, content_loss=2277273437.5000, style loss=551439218.7500, tv loss=46143064.0000
LBFGS | iteration: 423, total loss=2873966080.0000, content_loss=2276854687.5000, style loss=550968437.5000, tv loss=46143048.0000
LBFGS | iteration: 424, total loss=2873377280.0000, content_loss=2275934960.9375, style loss=551288945.3125, tv loss=46153104.0000
LBFGS | iteration: 425, total loss=2872800768.0000, content_loss=2275922460.9375, style loss=550730781.2500, tv loss=46147464.0000
LBFGS | iteration: 426, total loss=2872439296.0000, content_loss=2275656445.3125, style loss=550634804.6875, tv loss=46148168.0000
LBFGS | iteration: 427, total loss=2871848192.0000, content_loss=2275093554.6875, style loss=550602382.8125, tv loss=46152456.0000
LBFGS | iteration: 428, total loss=2871153920.0000, content_loss=2274331054.6875, style loss=550665351.5625, tv loss=46157536.0000
LBFGS | iteration: 429, total loss=2870365184.0000, content_loss=2274111523.4375, style loss=550092187.5000, tv loss=46161388.0000
LBFGS | iteration: 430, total loss=2869751552.0000, content_loss=2273718164.0625, style loss=549869335.9375, tv loss=46163872.0000
LBFGS | iteration: 431, total loss=2869081344.0000, content_loss=2273763085.9375, style loss=549156445.3125, tv loss=46161960.0000
LBFGS | iteration: 432, total loss=2868354560.0000, content_loss=2273493554.6875, style loss=548697539.0625, tv loss=46163496.0000
LBFGS | iteration: 433, total loss=2867728896.0000, content_loss=2273381054.6875, style loss=548184492.1875, tv loss=46163240.0000
LBFGS | iteration: 434, total loss=2867165696.0000, content_loss=2272980273.4375, style loss=548022226.5625, tv loss=46163232.0000
LBFGS | iteration: 435, total loss=2866736128.0000, content_loss=2272738085.9375, style loss=547835273.4375, tv loss=46162976.0000
LBFGS | iteration: 436, total loss=2866226688.0000, content_loss=2272079492.1875, style loss=547972929.6875, tv loss=46174336.0000
LBFGS | iteration: 437, total loss=2865627136.0000, content_loss=2271741210.9375, style loss=547711718.7500, tv loss=46174292.0000
LBFGS | iteration: 438, total loss=2865007104.0000, content_loss=2271300195.3125, style loss=547529648.4375, tv loss=46177312.0000
LBFGS | iteration: 439, total loss=2864318720.0000, content_loss=2270568945.3125, style loss=547572656.2500, tv loss=46177084.0000
LBFGS | iteration: 440, total loss=2863528704.0000, content_loss=2269901367.1875, style loss=547449179.6875, tv loss=46178192.0000
LBFGS | iteration: 441, total loss=2862861312.0000, content_loss=2269551757.8125, style loss=547129101.5625, tv loss=46180264.0000
LBFGS | iteration: 442, total loss=2862321152.0000, content_loss=2269288281.2500, style loss=546851132.8125, tv loss=46181840.0000
